v-sweep,id,gm,
-3.11000000e-01,-6.55084911e-08,9.28688237e-07,
-3.12000000e-01,-6.64437572e-08,9.41943412e-07,
-3.13000000e-01,-6.73923779e-08,9.55383328e-07,
-3.14000000e-01,-6.83545238e-08,9.69018643e-07,
-3.15000000e-01,-6.93304152e-08,9.82856463e-07,
-3.16000000e-01,-7.03202367e-08,9.96898564e-07,
-3.17000000e-01,-7.13242123e-08,1.01115027e-06,
-3.18000000e-01,-7.23425373e-08,1.02560271e-06,
-3.19000000e-01,-7.33754177e-08,1.04027009e-06,
-3.20000000e-01,-7.44230775e-08,1.05516129e-06,
-3.21000000e-01,-7.54857403e-08,1.07026032e-06,
-3.22000000e-01,-7.65635981e-08,1.08558318e-06,
-3.23000000e-01,-7.76569067e-08,1.10114406e-06,
-3.24000000e-01,-7.87658863e-08,1.11692344e-06,
-3.25000000e-01,-7.98907536e-08,1.13292487e-06,
-3.26000000e-01,-8.10317360e-08,1.14916965e-06,
-3.27000000e-01,-8.21890929e-08,1.16566845e-06,
-3.28000000e-01,-8.33630729e-08,1.18239818e-06,
-3.29000000e-01,-8.45538892e-08,1.19936949e-06,
-3.30000000e-01,-8.57618119e-08,1.21660726e-06,
-3.31000000e-01,-8.69871037e-08,1.23409727e-06,
-3.32000000e-01,-8.82300064e-08,1.25183952e-06,
-3.33000000e-01,-8.94907828e-08,1.26984645e-06,
-3.34000000e-01,-9.07696993e-08,1.28811628e-06,
-3.35000000e-01,-9.20670153e-08,1.30665967e-06,
-3.36000000e-01,-9.33830187e-08,1.32548905e-06,
-3.37000000e-01,-9.47179934e-08,1.34458844e-06,
-3.38000000e-01,-9.60721955e-08,1.36397027e-06,
-3.39000000e-01,-9.74459340e-08,1.38365230e-06,
-3.40000000e-01,-9.88395001e-08,1.40361855e-06,
-3.41000000e-01,-1.00253171e-07,1.42387435e-06,
-3.42000000e-01,-1.01687249e-07,1.44444279e-06,
-3.43000000e-01,-1.03142057e-07,1.46532031e-06,
-3.44000000e-01,-1.04617889e-07,1.48650869e-06,
-3.45000000e-01,-1.06115074e-07,1.50801149e-06,
-3.46000000e-01,-1.07633912e-07,1.52983581e-06,
-3.47000000e-01,-1.09174746e-07,1.55198876e-06,
-3.48000000e-01,-1.10737890e-07,1.57447033e-06,
-3.49000000e-01,-1.12323686e-07,1.59729474e-06,
-3.50000000e-01,-1.13932479e-07,1.62045843e-06,
-3.51000000e-01,-1.15564603e-07,1.64396496e-06,
-3.52000000e-01,-1.17220409e-07,1.66783209e-06,
-3.53000000e-01,-1.18900267e-07,1.69206693e-06,
-3.54000000e-01,-1.20604543e-07,1.71664638e-06,
-3.55000000e-01,-1.22333560e-07,1.74160242e-06,
-3.56000000e-01,-1.24087748e-07,1.76695281e-06,
-3.57000000e-01,-1.25867466e-07,1.79266912e-06,
-3.58000000e-01,-1.27673086e-07,1.81877802e-06,
-3.59000000e-01,-1.29505022e-07,1.84527948e-06,
-3.60000000e-01,-1.31363645e-07,1.87218419e-06,
-3.61000000e-01,-1.33249390e-07,1.89949922e-06,
-3.62000000e-01,-1.35162644e-07,1.92721217e-06,
-3.63000000e-01,-1.37103815e-07,1.95536565e-06,
-3.64000000e-01,-1.39073375e-07,1.98394723e-06,
-3.65000000e-01,-1.41071709e-07,2.01294803e-06,
-3.66000000e-01,-1.43099271e-07,2.04240003e-06,
-3.67000000e-01,-1.45156509e-07,2.07229434e-06,
-3.68000000e-01,-1.47243860e-07,2.10265050e-06,
